Date,total_rates_cumpnl,total_fx_cumpnl,total_index_cumpnl,total_adv_cumpnl,total_a1_cumpnl,total_a2_cumpnl,total_a3_cumpnl,total_a4_cumpnl,adv_rates_cumpnl,a1_rates_cumpnl,a2_rates_cumpnl,a3_rates_cumpnl,a4_rates_cumpnl,adv_fx_cumpnl,a1_fx_cumpnl,a2_fx_cumpnl,a3_fx_cumpnl,a4_fx_cumpnl,TU1 Comdty_CumPnL,TY1 Comdty_CumPnL,DU1 Comdty_CumPnL,RX1 Comdty_CumPnL,G 1 Comdty_CumPnL,XM1 Comdty_CumPnL,YM1 Comdty_CumPnL,JB1 Comdty_CumPnL,KAA1 Comdty_CumPnL,KE1 Comdty_CumPnL,IK1 Comdty_CumPnL,OAT1 Comdty_CumPnL,AD1 Curncy_CumPnL,BP1 Curncy_CumPnL,EC1 Curncy_CumPnL,JY1 Curncy_CumPnL,KRW Curncy_CumPnL,TU1 Comdty_Pos,TU1 Comdty_Price,TY1 Comdty_Pos,TY1 Comdty_Price,DU1 Comdty_Pos,DU1 Comdty_Price,RX1 Comdty_Pos,RX1 Comdty_Price,G 1 Comdty_Pos,G 1 Comdty_Price,XM1 Comdty_Pos,XM1 Comdty_Price,YM1 Comdty_Pos,YM1 Comdty_Price,JB1 Comdty_Pos,JB1 Comdty_Price,KAA1 Comdty_Pos,KAA1 Comdty_Price,KE1 Comdty_Pos,KE1 Comdty_Price,IK1 Comdty_Pos,IK1 Comdty_Price,OAT1 Comdty_Pos,OAT1 Comdty_Price,AD1 Curncy_Pos,AD1 Curncy_Price,BP1 Curncy_Pos,BP1 Curncy_Price,EC1 Curncy_Pos,EC1 Curncy_Price,JY1 Curncy_Pos,JY1 Curncy_Price,KRW Curncy_Pos,KRW Curncy_Price,dd_scale,pnl_ma_off_count
2020-08-13,0.0,58.31,0,0.0,16.1622,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.1622,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.41,16.34,6.98,1.35,16.22,0.0,110.3711,0.0,138.9688,0.0,111.995,0.0,175.56,0.0,136.7,0.0,99.09,0.0,99.695,0.0,151.87,0.0,134.17,0.0,112.21,0.0,146.81,0.0,167.64,-0.1699,71.43,0.0,130.54,-0.2041,1.1806,0.0,93.56,0.0,1183.3,1.0,0
2020-08-14,0.0,58.51,0,0.0,16.2006,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.2006,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.34,16.34,7.3,1.35,16.18,0.0,110.3984,0.0,139.125,0.0,112.015,0.0,175.76,0.0,136.71,0.0,99.045,0.0,99.69,0.0,151.62,0.0,133.69,0.0,112.14,0.0,147.1,0.0,167.73,-0.1699,71.74,0.0,130.93,1.0454,1.1845,0.0,93.87,-0.2905,1184.6,1.0,0
2020-08-17,0.0,58.65,0,0.0,16.2402,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.2402,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,16.34,7.54,1.35,16.17,0.0,110.3945,0.0,139.3281,0.0,112.025,0.0,176.21,0.0,137.03,0.0,99.08,0.0,99.695,0.0,151.74,0.0,133.69,0.0,112.14,0.0,147.83,0.0,168.21,-0.1699,72.09,0.0,131.03,1.0454,1.1872,0.0,94.335,-1.1848,1184.6,1.0,0
2020-08-18,0.0,59.32,0,0.0,16.4128,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.4128,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.17,16.34,8.18,1.35,16.27,0.0,110.4102,0.0,139.3906,0.0,112.03,0.0,176.43,0.0,137.05,0.0,99.11,0.0,99.7,0.0,151.88,0.0,134.22,0.0,112.24,0.0,147.84,0.0,168.42,-0.1699,72.45,0.0,132.46,1.0454,1.1945,0.0,94.9,-1.5178,1183.7,1.0,0
2020-08-19,0.0,59.09,0,0.0,16.3318,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.3318,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.37,16.34,7.45,1.35,16.58,0.0,110.4141,0.0,139.375,0.0,112.045,0.0,176.57,0.0,136.91,0.0,99.115,0.0,99.7,0.0,151.95,0.0,134.25,0.0,112.24,0.0,148.06,0.0,168.55,-0.3745,72.05,0.0,131.16,1.0454,1.1862,0.0,94.45,-1.5178,1181.35,1.0,0
2020-08-20,0.0,58.39,0,0.0,16.2081,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.2081,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.43,16.34,7.42,1.35,15.85,0.0,110.4141,0.0,139.5625,0.0,112.065,0.0,176.95,0.0,136.98,0.0,99.125,0.0,99.7,0.0,151.92,0.0,133.94,0.0,112.2,0.0,148.07,0.0,168.82,-0.3745,71.94,0.0,132.14,1.0454,1.1858,0.0,94.575,-1.5178,1187.0,1.0,0
2020-08-21,0.0,58.36,0,0.0,16.2085,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.2085,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6,16.34,7.18,1.35,15.89,0.0,110.4102,0.0,139.5625,0.0,112.08,0.0,177.1,0.0,137.16,0.0,99.1,0.0,99.7,0.0,151.85,0.0,133.6,0.0,112.07,0.0,147.78,0.0,168.77,-0.3745,71.61,0.0,130.95,0.4177,1.1793,0.0,94.525,-0.9076,1186.3,1.0,0
2020-08-24,0.0,58.39,0,0.0,16.2202,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.2202,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.59,16.34,7.17,1.35,15.94,0.0,110.3945,0.0,139.5156,0.0,112.07,0.0,177.02,0.0,137.21,0.0,99.125,0.0,99.7,0.0,151.97,0.0,133.9,0.0,112.17,0.0,147.78,0.0,168.76,-0.6073,71.62,0.0,130.6,0.0,1.1798,0.0,94.395,0.3176,1189.15,1.0,0
2020-08-25,0.0,57.73,0,0.0,16.0607,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.0607,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.08,16.34,7.24,1.35,15.72,0.0,110.3984,0.0,139.3125,0.0,112.015,0.0,175.89,0.0,136.47,0.0,99.095,0.0,99.7,0.0,151.88,0.0,133.83,0.0,112.17,0.0,146.74,0.0,167.79,-1.0452,71.96,0.0,131.48,0.2092,1.1838,0.0,94.05,0.6326,1185.1,1.0,0
2020-08-26,0.0,57.15,0,0.0,15.9036,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.9036,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.72,16.34,6.98,1.35,15.76,0.0,110.3906,0.0,139.3125,0.0,112.005,0.0,175.66,0.0,136.03,0.0,99.03,0.0,99.685,0.0,151.7,0.0,133.63,0.0,112.13,0.0,146.92,0.0,167.72,-0.84,72.27,0.0,131.93,1.4776,1.182,0.0,94.34,0.3229,1186.85,1.0,0
2020-08-27,0.0,56.91,0,0.0,15.835,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.835,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.33,16.34,7.09,1.35,15.8,0.0,110.375,0.0,138.9688,0.0,112.0,0.0,175.44,0.0,135.63,0.0,99.065,0.0,99.69,0.0,151.72,0.0,133.4,0.0,112.07,0.0,146.86,0.0,167.51,-0.84,72.6,0.0,132.06,1.4776,1.1828,0.0,93.815,-0.3234,1185.0,1.0,0
2020-08-28,0.0,56.94,0,0.0,15.8006,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8006,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.52,16.34,7.92,1.35,15.82,0.0,110.4219,0.0,139.25,0.0,112.03,0.0,175.68,0.0,135.95,0.0,98.96,0.0,99.68,0.0,151.42,0.0,132.75,0.0,111.95,0.0,146.78,0.0,167.6,-0.6074,73.57,0.0,133.44,1.4776,1.1894,0.0,94.87,-0.3234,1184.4,1.0,0
2020-08-31,0.0,57.16,0,0.0,15.8912,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8912,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.59,16.34,8.48,1.35,15.4,0.0,110.4258,0.0,139.4062,0.0,112.015,0.0,175.56,0.0,135.95,0.0,99.0,0.0,99.68,0.0,151.59,0.0,132.2,0.0,111.79,0.0,146.21,0.0,167.47,0.204,73.89,0.0,133.79,1.4776,1.194,0.0,94.475,-1.3536,1187.85,1.0,0
2020-09-01,0.0,57.32,0,0.0,15.8408,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8408,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.41,16.34,8.15,1.35,16.08,0.0,110.4219,0.0,139.5781,0.0,112.05,0.0,175.72,0.0,135.98,0.0,99.01,0.0,99.685,0.0,151.7,0.0,131.7,0.0,111.71,0.0,146.69,0.0,167.66,0.6211,73.68,0.0,133.85,1.4776,1.1913,0.0,94.385,-1.7113,1183.1,1.0,0
2020-09-02,0.0,55.49,0,0.0,15.3916,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.3916,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.98,16.34,7.09,1.35,15.72,0.0,110.4141,0.0,139.7031,0.0,112.1,0.0,176.67,0.0,136.84,0.0,99.05,0.0,99.69,0.0,151.74,0.0,132.08,0.0,111.85,0.0,147.6,0.0,168.64,0.6211,73.17,0.0,133.23,1.4776,1.1828,0.0,94.085,-1.7113,1185.55,1.0,0
2020-09-03,0.0,54.88,0,0.0,15.2556,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.2556,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.62,16.34,7.06,1.35,15.51,0.0,110.4336,0.0,139.9219,0.0,112.13,0.0,177.07,0.0,136.96,0.0,99.075,0.0,99.7,0.0,151.88,0.0,132.2,0.0,111.82,0.0,147.48,0.0,168.87,0.6211,72.75,0.0,132.72,0.0,1.1858,0.0,94.29,-0.8775,1188.25,1.0,0
2020-09-04,0.0,55.02,0,0.0,15.2877,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.2877,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.82,16.34,7.06,1.35,15.45,0.0,110.3906,0.0,139.2031,0.0,112.125,0.0,176.78,0.0,136.67,0.0,99.095,0.0,99.705,0.0,151.83,0.0,132.07,0.0,111.77,0.0,146.93,0.0,168.59,0.6211,72.98,0.0,132.91,0.0,1.1853,0.0,94.165,-0.4493,1189.65,1.0,0
2020-09-07,0.0,54.92,0,0.0,15.2804,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.2804,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79,16.34,7.06,1.35,15.37,0.0,110.3906,0.0,139.2031,0.0,112.055,0.0,176.52,0.0,136.73,0.0,99.015,0.0,99.695,0.0,151.75,0.0,131.65,0.0,111.66,0.0,146.6,0.0,168.42,-0.4845,72.98,0.0,132.91,0.0,1.1853,0.0,94.165,0.4873,1188.25,1.0,0
2020-09-08,0.0,55.39,0,0.0,15.4113,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.4113,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.34,16.34,7.06,1.35,15.3,0.0,110.4102,0.0,139.5625,0.0,112.05,0.0,176.93,0.0,137.56,0.0,99.015,0.0,99.695,0.0,151.84,0.0,131.93,0.0,111.78,0.0,146.91,0.0,168.77,-0.4845,72.16,0.0,129.89,0.0,1.1782,0.0,94.305,0.4873,1186.45,1.0,0
2020-09-09,0.0,55.18,0,0.0,15.3441,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.3441,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97,16.34,7.11,1.35,15.41,0.0,110.4023,0.0,139.4688,0.0,112.285,0.0,173.68,0.0,136.83,0.0,99.089,0.0,99.706,0.0,151.97,0.0,132.28,0.0,111.88,0.0,145.04,0.0,167.37,-0.4845,72.71,0.0,129.91,0.2262,1.1809,0.0,94.16,0.4873,1189.1,1.0,0
2020-09-10,0.0,54.84,0,0.0,15.2839,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.2839,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.34,6.92,1.35,15.23,0.0,110.4102,0.0,139.5938,0.0,112.225,0.0,173.11,0.0,136.82,0.0,99.049,0.0,99.708,0.0,151.94,0.0,132.24,0.0,111.87,0.0,145.21,0.0,166.92,-0.4845,72.67,0.0,128.02,-1.1361,1.1826,0.0,94.235,0.4873,1184.9,1.0,0
2020-09-11,0.0,54.66,0,0.0,15.2541,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.2541,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97,16.34,6.87,1.35,15.12,0.0,110.4375,0.0,139.7656,0.0,112.285,0.0,173.96,0.0,137.49,0.0,99.071,0.0,99.71,0.0,152.01,0.0,132.15,0.0,111.83,0.0,145.58,0.0,167.73,-0.2331,72.74,0.0,127.9,-1.1361,1.1831,0.0,94.24,-0.5252,1186.9,1.0,0
2020-09-14,0.0,54.31,0,0.0,15.1368,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.1368,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.96,16.34,6.38,1.35,15.27,0.0,110.418,0.0,139.7344,0.0,112.295,0.0,174.0,0.0,137.33,0.0,99.113,0.0,99.732,0.0,152.07,0.0,132.4,0.0,111.88,0.0,145.86,0.0,167.94,0.0,72.96,0.0,129.02,-1.1361,1.1882,0.0,94.675,-0.5252,1183.6,1.0,0
2020-09-15,0.0,54.58,0,0.0,15.1524,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.1524,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.76,16.34,6.43,1.35,15.69,0.0,110.4141,0.0,139.6719,0.0,112.28,0.0,174.0,0.0,137.11,0.0,99.12,0.0,99.732,0.0,152.0,0.0,132.4,0.0,111.95,0.0,146.09,0.0,168.05,-0.9545,73.1,0.0,129.04,-1.1361,1.1877,0.0,94.93,-1.0936,1178.95,1.0,0
2020-09-16,0.0,55.64,0,0.0,15.3753,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.3753,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.88,16.34,6.96,1.35,16.1,0.0,110.4102,0.0,139.6406,0.0,112.26,0.0,173.92,0.0,137.07,0.0,99.085,0.0,99.735,0.0,151.99,0.0,132.4,0.0,111.78,0.0,146.37,0.0,168.13,-0.7416,72.98,0.0,129.57,-1.1361,1.1821,0.0,95.335,-1.7298,1176.05,1.0,0
2020-09-17,0.0,55.49,0,0.0,15.2841,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.2841,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,16.34,6.58,1.35,16.42,0.0,110.4258,0.0,139.6406,0.0,112.295,0.0,174.26,0.0,137.55,0.0,99.105,0.0,99.74,0.0,152.05,0.0,132.25,0.0,111.78,0.0,146.74,0.0,168.43,-0.7416,73.06,0.0,129.67,-1.1361,1.1861,0.0,95.625,-2.3637,1174.4,1.0,0
2020-09-18,0.0,57.89,0,0.0,15.5639,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.5639,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.86,16.34,6.46,1.35,18.89,0.0,110.418,0.0,139.6094,0.0,112.29,0.0,174.07,0.0,137.53,0.0,99.06,0.0,99.71,0.0,152.08,0.0,132.18,0.0,111.78,0.0,146.49,0.0,168.24,-0.9894,73.01,0.0,129.33,-1.1361,1.1874,0.0,95.755,-2.0809,1160.45,1.0,0
2020-09-21,0.0,59.26,0,0.0,15.8759,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8759,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.84,16.34,7.4,1.35,19.33,0.0,110.4219,0.0,139.7656,0.0,112.35,0.0,174.65,0.0,137.79,0.0,99.095,0.0,99.715,0.0,152.08,0.0,132.3,0.0,111.81,0.0,146.86,0.0,168.69,0.0,72.09,0.0,128.0,-1.1361,1.1776,0.0,95.53,-2.0809,1158.0,1.0,0
2020-09-22,0.0,58.6,0,0.0,15.8906,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8906,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97,16.34,7.88,1.35,18.06,0.0,110.4297,0.0,139.625,0.0,112.325,0.0,174.37,0.0,137.29,0.0,99.12,0.0,99.735,0.0,152.08,0.0,132.64,0.0,111.86,0.0,147.74,0.0,168.5,-0.2327,71.68,0.0,127.39,-1.1361,1.1726,0.0,95.405,-2.0809,1165.05,1.0,0
2020-09-23,0.0,59.36,0,0.0,16.1021,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.1021,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.26,16.34,8.35,1.35,18.06,0.0,110.418,0.0,139.5,0.0,112.3,0.0,174.21,0.0,136.95,0.0,99.145,0.0,99.77,0.0,152.21,0.0,132.85,0.0,111.93,0.0,147.81,0.0,168.47,-0.2327,70.78,0.0,127.2,-1.1361,1.1678,0.0,94.955,-0.5073,1164.35,1.0,0
2020-09-24,0.0,59.66,0,0.0,16.1955,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.1955,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.65,16.34,8.27,1.35,18.05,0.0,110.4258,0.0,139.5781,0.0,112.3,0.0,174.44,0.0,137.16,0.0,99.145,0.0,99.785,0.0,152.15,0.0,133.17,0.0,112.04,0.0,147.63,0.0,168.49,-1.1061,70.52,0.0,127.46,-1.1361,1.1686,0.0,94.945,0.0,1172.75,1.0,0
2020-09-25,0.0,60.28,0,0.0,16.38,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.06,16.34,8.5,1.35,18.03,0.0,110.4375,0.0,139.6406,0.0,112.305,0.0,174.67,0.0,137.47,0.0,99.15,0.0,99.785,0.0,152.16,0.0,133.09,0.0,112.03,0.0,147.41,0.0,168.68,-1.1061,70.26,0.0,127.35,-0.6521,1.1642,0.0,94.78,0.4852,1172.5,1.0,0
2020-09-28,0.0,59.4,0,0.0,16.1228,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,16.1228,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.36,16.34,8.27,1.35,18.07,0.0,110.4414,0.0,139.625,0.0,112.3,0.0,174.62,0.0,137.13,0.0,99.175,0.0,99.8,0.0,152.06,0.0,133.12,0.0,112.05,0.0,147.55,0.0,168.7,-1.1061,70.7,0.0,128.39,-0.6521,1.1683,0.0,94.86,0.4852,1173.5,1.0,0
2020-09-29,0.0,58.04,0,0.0,15.7404,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.7404,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.43,16.34,7.86,1.35,18.06,0.0,110.4453,0.0,139.7812,0.0,112.305,0.0,174.87,0.0,136.56,0.0,99.17,0.0,99.795,0.0,152.11,0.0,133.12,0.0,112.08,0.0,148.09,0.0,169.01,-1.1061,71.3,0.0,128.66,-0.6521,1.1756,0.0,94.71,0.0,1169.6,1.0,0
2020-09-30,0.0,57.62,0,0.0,15.6285,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.6285,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.91,16.34,7.98,1.35,18.04,0.0,110.4531,0.0,139.5312,0.0,112.29,0.0,174.52,0.0,136.11,0.0,99.16,0.0,99.79,0.0,152.11,0.0,133.12,0.0,112.08,0.0,147.58,0.0,168.55,-1.1061,71.63,0.0,129.04,-0.6521,1.1736,0.0,94.875,-0.9658,1169.6,1.0,0
2020-10-01,0.0,57.16,0,0.0,15.5054,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.5054,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.53,16.34,7.92,1.35,18.02,0.0,110.4688,0.0,139.5469,0.0,112.3,0.0,174.66,0.0,135.97,0.0,99.1,0.0,99.77,0.0,152.05,0.0,133.12,0.0,112.08,0.0,148.08,0.0,168.77,-0.8716,71.94,0.0,128.97,-0.2224,1.1764,0.0,94.81,-1.9319,1169.6,1.0,0
2020-10-02,0.0,57.07,0,0.0,15.4876,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.4876,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,16.34,7.84,1.35,18.02,0.0,110.457,0.0,139.4375,0.0,112.305,0.0,174.66,0.0,135.73,0.0,99.165,0.0,99.79,0.0,152.16,0.0,133.12,0.0,112.08,0.0,148.62,0.0,168.81,0.0,71.61,0.0,129.39,0.221,1.173,0.0,94.965,-1.9319,1169.6,1.0,0
2020-10-05,0.0,57.98,0,0.0,15.6203,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.6203,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,16.34,7.96,1.35,18.81,0.0,110.4258,0.0,138.9219,0.0,112.29,0.0,174.42,0.0,135.37,0.0,99.125,0.0,99.78,0.0,152.08,0.0,132.51,0.0,111.96,0.0,148.41,0.0,168.62,0.0,71.76,0.0,129.76,0.221,1.1792,0.0,94.66,-1.5023,1163.4,1.0,0
2020-10-06,0.0,59.05,0,0.0,15.8746,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8746,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.15,16.34,8.0,1.35,19.21,0.0,110.4297,0.0,139.0469,0.0,112.275,0.0,174.27,0.0,135.32,0.0,99.115,0.0,99.795,0.0,151.9,0.0,131.92,0.0,111.82,0.0,148.59,0.0,168.58,-0.8542,71.21,0.0,129.05,-0.2208,1.177,0.0,94.805,-2.0403,1161.05,1.0,0
2020-10-07,0.0,59.06,0,0.0,15.8194,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8194,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.83,16.34,7.97,1.35,19.57,0.0,110.4062,0.0,138.7188,0.0,112.265,0.0,174.13,0.0,135.12,0.0,99.155,0.0,99.825,0.0,151.85,0.0,131.9,0.0,111.8,0.0,148.64,0.0,168.44,-1.0703,71.42,0.0,129.15,-0.2208,1.1784,0.0,94.375,-1.5449,1158.3,1.0,0
2020-10-08,0.0,59.66,0,0.0,15.8467,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8467,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.54,16.34,7.99,1.35,20.44,0.0,110.4258,0.0,138.9219,0.0,112.29,0.0,174.48,0.0,135.28,0.0,99.13,0.0,99.82,0.0,151.88,0.0,131.86,0.0,111.83,0.0,148.95,0.0,168.78,-0.8597,71.66,0.0,129.35,-0.2208,1.1773,0.0,94.39,-2.0791,1153.4,1.0,0
2020-10-09,0.0,58.71,0,0.0,15.5736,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.5736,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,16.34,7.86,1.35,20.44,0.0,110.4102,0.0,138.8281,0.0,112.315,0.0,174.68,0.0,135.5,0.0,99.145,0.0,99.82,0.0,151.9,0.0,131.86,0.0,111.83,0.0,149.47,0.0,169.03,-0.8597,72.34,0.0,130.41,-0.2208,1.184,0.0,94.735,-2.0791,1153.4,1.0,0
2020-10-12,0.0,60.16,0,0.0,15.8051,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,15.8051,0.0,0.0,14.6313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,16.34,7.99,1.35,21.59,0.0,110.4102,0.0,138.9062,0.0,112.325,0.0,174.81,0.0,135.48,0.0,99.15,0.0,99.82,0.0,151.96,0.0,131.72,0.0,111.77,0.0,149.97,0.0,169.17,-0.6335,72.14,0.0,130.66,-1.1032,1.1825,0.0,94.99,-2.0791,1147.0,1.0,0
